asset_id,path,kind,source_url,creator_or_vendor,license,redistribution_status,sha256,theme,implementation_purpose,notes
pm-icon-227,assets/icons/pm-icon-227.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2d445d05d653d9ed876bb797fa70f179d9366128aa2612b9feec0298f8198dee,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-numbering
pm-icon-228,assets/icons/pm-icon-228.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e3334fb69bb5e0fb1f7747865ba44d071b7662386160e4356e3e755b37d082b8,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-long-comments
pm-icon-229,assets/icons/pm-icon-229.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,dc9c91d217562fe94fb094f2a68b8ff5dcfa1b1ffeeb2befe14501d10286d3e7,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / history-restore-checkpoint
pm-icon-230,assets/icons/pm-icon-230.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,31d4009e391a9301fc1853100f4e7e40364eccba57cb6ea072ca94f857a15daf,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / create-and-write / editor-ready
pm-icon-231,assets/icons/pm-icon-231.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,d44b182917a7eec75e86f510a9d318aa60111814e9a36df7604a29c44ce12ddc,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-explorer-collapsed
pm-icon-232,assets/icons/pm-icon-232.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,a17fd087ba5a29da578d8f28dffb9d684b58c5e5017d0613aa2f3c6eb8173f37,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-delete-unused-style
pm-icon-233,assets/icons/pm-icon-233.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,db680caea1fdf6b03eae03f92918be3a5ae954e0ddc430f3b33d2c33afca64a0,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-two-manuscript
pm-icon-234,assets/icons/pm-icon-234.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,076a9b2b6112fd1158eca9736f82ce96e098afb7806d3da90482548341154df6,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-failure
pm-icon-235,assets/icons/pm-icon-235.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2ddfdd0c548104985f635d127feed84caa5b7504118c70bebc9480e03cdfe823,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-replace
pm-icon-236,assets/icons/pm-icon-236.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,46226a9901bd59bd00bfa83b1b24f110ae6d4d7a2fc3ec8ec79440adfe2b55b3,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / recently-deleted-fallback-location
pm-icon-237,assets/icons/pm-icon-237.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0cf67cd0b1610a7c50fcf39529ec678d1349288120ed219c670e6ea5c4fafd36,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-project-output-controls
pm-icon-238,assets/icons/pm-icon-238.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,ba84ca6779fde67644f15e203cfc657aa5b55934fbb83c5556bf1ddaea254bda,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-inspector-collapsed
pm-icon-239,assets/icons/pm-icon-239.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4c74d1e228bcf95eaa478cc432084074ee6f7c9b4cd78893f6cde9be6a05bfe0,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-replace-in-use-style
pm-icon-240,assets/icons/pm-icon-240.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,840b2c076d99b4aa691f962c163e71204f5b8c949c545c365e768778a6aeecf3,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-same-document-two-views
pm-icon-241,assets/icons/pm-icon-241.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,51fbb22865a7ba6c7ccc24ea0c55480c9090bdf7c5e8f61376e0717fb3b56f9e,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-context-menu-add-comment
pm-icon-242,assets/icons/pm-icon-242.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,c71043b803942819412f8991ca079c5c8fcf758298475f318c5481c1e12594a1,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-drag-multiselect
pm-icon-243,assets/icons/pm-icon-243.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,121116bb276c07cca44433c991f0bd51b9e8b4cfed152f0438e319aa8684c605,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-appearance-dark-override
pm-icon-244,assets/icons/pm-icon-244.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,01e1c8b70e6b19fa9d3f72ccaa41ffa3dbb12055a26bbb30634304d47e5a11ec,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / unsupported-pasted-image
pm-icon-245,assets/icons/pm-icon-245.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,57a0d69fb00fd6769fdd7c6d176929fe3e60756d1ea9ad312962a62c1fdece08,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / explorer-context-menu-actions
pm-icon-246,assets/icons/pm-icon-246.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8501daca86a2d7cc7e1c3a5d8adefdc53e5189e048b373cea10d995330a3b219,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / empty-manuscript-research-roots
pm-icon-247,assets/icons/pm-icon-247.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5d0ad0e7996f3bc922e3ec7c528db0000117ecd894d2ff8992af4d997e2fd2fb,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-appearance-light-override
pm-icon-248,assets/icons/pm-icon-248.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,99ca9588bce19d62787a2cb326b24c313b687f8c5805df02ee2e0b33139d9942,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-spellcheck-suggestions
pm-icon-249,assets/icons/pm-icon-249.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,3b8b935902db7bf5ef1eef4feae25d1a06d41fbb07ce2b2d4049d7e8e21384ba,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-250,assets/icons/pm-icon-250.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,b6269ca6f2909cd223035c01750d44d31906bc8bc8a31fc835a23e53744497d0,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-251,assets/icons/pm-icon-251.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e5d5e9ed0ea2a9fc27912c8f966ff43405eef3e4f6a922587bcb42b7124c798b,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-252,assets/icons/pm-icon-252.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,775e465b47675f4c4bcf119706b819c63dcf34052da205aa253d2a895c96bccf,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-253,assets/icons/pm-icon-253.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4b3e83994d4bf69d1fd07aece7a1c87282b3610ee88f5c21a4542f013a6f5376,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-254,assets/icons/pm-icon-254.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,fdadc9fac1271085127be5a2990ec028e257fbbb7af26ef8a106e92b8b79e48e,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-255,assets/icons/pm-icon-255.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6347c934b95929f7698bb01504d5d8fb7b3e74510d2b3517e9aa3c9c71a8832b,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / recovered-after-crash
pm-icon-256,assets/icons/pm-icon-256.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,d0cc75811c9c2ad97a2b9d39eea327b7cfb83830d6a56e86707badc6ebb811da,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Search History Project
pm-icon-257,assets/icons/pm-icon-257.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,37120aac68712e4f4217e24ed93c9f822cac101aeeb96037aab7b2fc9bdc7ba0,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-both-sidebars-collapsed
pm-icon-258,assets/icons/pm-icon-258.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,476d6e349ed02b7704ef840cd2508cd6c104a8e52d0f22c394f6956e4f0517be,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-259,assets/icons/pm-icon-259.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1c3b231df25831f45b90131bdc90d3e37ca0f300df378a0da20f751ebadbb5c6,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-right-focus
pm-icon-260,assets/icons/pm-icon-260.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8b8e40d077eac41b18dd7a700290d3d21b0b30b07e52d8c6d331f0e435d515ec,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / comments-replies-collapsed
pm-icon-261,assets/icons/pm-icon-261.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,192ccaa404305f21648753989ee11e0dea509e82a2b5a60ffea1c451e15c87f4,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-explorer-collapsed
pm-icon-262,assets/icons/pm-icon-262.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,215e1aea90d43d6a03ae3e561daaebe0e98ea7215099cf4fed598ca4ec1990af,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Editor
pm-icon-263,assets/icons/pm-icon-263.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,375679047a94c46a0a70608a9f360af9cbdcd88cfbcd7efdf1731e91f9dc4667,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-replace
pm-icon-264,assets/icons/pm-icon-264.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e877e9ade8cd65e6ac9104d90a3537af56c933817e0d78dd38ecb4849058c803,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-two-manuscript
pm-icon-265,assets/icons/pm-icon-265.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2b456599388a6a9499dec89a170921e90290627103bab4daabdab126e53f3bff,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / comments-replies-expanded-composer
pm-icon-266,assets/icons/pm-icon-266.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8a27d8df5224c7ba301aa6bb537979e18750cc1ce859168ea808f937cf822431,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / inspector-many-metadata-fields
pm-icon-267,assets/icons/pm-icon-267.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,b206289652172caa3af7f45e57895d8aa117ffa5f9f97427b9468356f01e5101,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-same-document-two-views
pm-icon-268,assets/icons/pm-icon-268.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4f8504c89be5c44b5e12a1a6f5be62dc43528a60fced4cd0d36961c00bd5a506,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-context-menu-add-comment
pm-icon-269,assets/icons/pm-icon-269.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2c5cf738d736a774861d90f0260b822b3991e0cd24c07da2e3b7a84f9f9c974a,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-inspector-collapsed
pm-icon-270,assets/icons/pm-icon-270.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,547c34b51dbd8aa51f3b6d1d0abb2ae8660aa64a503ed885ec10fdaeb00b1bc4,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-long-comments
pm-icon-271,assets/icons/pm-icon-271.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,dcbf748fc9ab373433de749cb2135d3ab26d8900d4faef0a1dce0454c04045ba,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / create-and-write / editor-ready
